0.02,0.020300000000000002
0.02,0.06289
0.02,0.12804
0.02,0.20854
0.02,0.29710000000000003
0.02,0.38487
0.03,0.50515
0.03,0.6066199999999999
0.03,0.6891400000000001
0.03,0.7555200000000001
0.03,0.80812
0.03,0.8490900000000001
0.03,0.8805700000000001
0.03,0.9048700000000001
0.03,0.92355
0.05,0.94591
0.08,0.9676500000000001
0.14,0.98567
0.16,0.9937500000000001
0.18,1.
